Domain,Date,Clicks,Sent,click_change,fourier_score,fourier_anomaly,mp_score,mp_anomaly,ensemble_score,ensemble_anomaly,zscore_component,seasonal_component,iforest_component,ewma_score,ewma_anomaly,ewma_value,deviation_pct,trajectory,consensus_score,methods_flagged,consensus_anomaly
abccareerline.com,2025-11-12,1171,118108,,0.0,False,0.0,False,0.016238,False,0.0,0.0541,0.0,0.0,False,1171.0,0.0,normal,0.0048714,0,False
abccareerline.com,2025-11-13,1169,119528,-0.0017079419299743659,0.0,False,0.0,False,0.016944,False,0.0,0.0565,0.0,0.002176,False,1170.81,-0.15,normal,0.005627200000000001,0,False
abccareerline.com,2025-11-14,1066,120520,-0.08810949529512402,0.0,False,0.0,False,0.000146,False,0.0,0.0005,0.0,0.115011,False,1160.83,-8.17,normal,0.02879655,0,False
abccareerline.com,2025-11-15,934,120253,-0.1238273921200751,0.0,False,0.0,False,0.002344,False,0.0,0.0078,0.0,0.253626,False,1139.23,-18.01,normal,0.0641097,0,False
abccareerline.com,2025-11-16,956,119226,0.023554603854389677,0.0,False,0.0,False,0.02411,False,0.0,0.0804,0.0,0.208059,False,1121.78,-14.78,decelerating,0.05924775,0,False
abccareerline.com,2025-11-17,1189,118139,0.243723849372385,0.0,False,0.0,False,0.003855,False,0.0,0.0128,0.0,0.075903,False,1128.18,5.39,normal,0.02013225,0,False
abccareerline.com,2025-11-18,1083,117317,-0.08915054667788058,0.0,False,0.396642,False,0.004995,False,0.0,0.0166,0.0,0.051205,False,1123.87,-3.64,accelerating,0.13329235,0,False
abccareerline.com,2025-11-19,1187,117086,0.09602954755309323,0.0,False,0.447647,False,0.018955,False,0.0,0.0632,0.0,0.071166,False,1129.89,5.05,accelerating,0.1577721,0,False
abccareerline.com,2025-11-20,1121,116867,-0.05560235888795284,0.0,False,0.613353,False,0.000383,False,0.0,0.0013,0.0,0.010026,False,1129.04,-0.71,accelerating,0.1866273,0,False
abccareerline.com,2025-11-21,1045,115748,-0.06779661016949157,0.0,False,0.611096,False,0.009577,False,0.0,0.0319,0.0,0.095494,False,1121.04,-6.78,decelerating,0.21007539999999997,0,False
abccareerline.com,2025-11-22,985,115811,-0.0574162679425837,0.0,False,0.509277,False,0.010307,False,0.0,0.0344,0.0,0.156383,False,1108.08,-11.11,decelerating,0.19497094999999998,0,False
abccareerline.com,2025-11-23,1003,117018,0.018274111675126825,0.0,False,0.539821,False,0.004453,False,0.0,0.0148,0.0,0.121899,False,1098.07,-8.66,decelerating,0.19375694999999998,0,False
abccareerline.com,2025-11-24,1195,118841,0.1914257228315055,0.0,False,0.399599,False,0.009044,False,0.0,0.0301,0.0,0.111503,False,1107.3,7.92,normal,0.15046864999999998,0,False
abccareerline.com,2025-11-25,1082,119857,-0.09456066945606689,0.0,False,0.396642,False,0.01575,False,0.0,0.0525,0.0,0.029173,False,1104.89,-2.07,accelerating,0.13101084999999998,0,False
abccareerline.com,2025-11-26,1005,121290,-0.07116451016635861,0.0,False,0.717476,False,0.022049,False,0.0,0.0735,0.0,0.116167,False,1095.38,-8.25,normal,0.25089924999999996,0,False
abccareerline.com,2025-11-27,950,121685,-0.05472636815920395,0.0,False,0.593304,False,0.036235,False,0.0,0.1208,0.0,0.171227,False,1081.53,-12.16,decelerating,0.23166845000000003,0,False
abccareerline.com,2025-11-28,1027,122105,0.08105263157894727,0.0,False,0.530443,False,0.00183,False,0.0,0.0061,0.0,0.06454,False,1076.34,-4.58,decelerating,0.1758169,0,False
abccareerline.com,2025-11-29,1025,122504,-0.0019474196689386325,0.0,False,0.615968,False,0.03219,False,0.0,0.1073,0.0,0.061038,False,1071.45,-4.34,normal,0.2097069,0,False
abccareerline.com,2025-11-30,1002,122864,-0.022439024390243922,0.0,False,0.515217,False,0.001815,False,0.0,0.0061,0.0,0.083081,False,1064.84,-5.9,normal,0.17587985,0,False
abccareerline.com,2025-12-01,1214,126565,0.21157684630738527,0.0,False,0.663418,False,0.00447,False,0.0,0.0149,0.0,0.176088,False,1079.04,12.51,accelerating,0.2443884,0,False
abccareerline.com,2025-12-02,1144,123081,-0.05766062602965405,0.0,False,0.562618,False,0.029597,False,0.0,0.0565,0.0422,0.076245,False,1085.23,5.42,accelerating,0.19672574999999998,0,False
abccareerline.com,2025-12-03,1003,123476,-0.12325174825174823,0.0,False,0.635427,False,0.123118,False,0.0,0.133,0.2774,0.09722,False,1077.4,-6.91,normal,0.2518685,0,False
abccareerline.com,2025-12-04,1094,123191,0.0907278165503489,0.0,False,0.821408,False,0.065128,False,0.0,0.055,0.1621,0.0196,False,1078.98,1.39,normal,0.2708608,0,False
abccareerline.com,2025-12-05,1170,123175,0.06946983546617913,0.0,False,0.959528,True,0.028252,False,0.0,0.066,0.0282,0.106601,False,1087.65,7.57,normal,0.32298425,1,False
abccareerline.com,2025-12-06,1079,123446,-0.07777777777777772,0.0,False,1.0,True,0.058127,False,0.0,0.0986,0.0951,0.010136,False,1086.82,-0.72,normal,0.3199721,1,False
abccareerline.com,2025-12-07,1111,123720,0.029657089898053712,0.0,False,0.531325,False,0.019036,False,0.0,0.0052,0.0582,0.028275,False,1089.13,2.01,normal,0.17217705,0,False
abccareerline.com,2025-12-08,1180,123809,0.06210621062106214,0.0,False,0.668079,False,0.050011,False,0.0,0.1108,0.0559,0.105445,False,1097.78,7.49,normal,0.24178824999999998,0,False
abccareerline.com,2025-12-09,1171,127038,-0.007627118644067843,0.0,False,0.756708,False,0.013281,False,0.0,0.0076,0.0367,0.084424,False,1104.75,6.0,normal,0.2521027,0,False
abccareerline.com,2025-12-10,1241,128280,0.05977796754910325,0.0,False,0.728,False,0.037255,False,0.0,0.0369,0.0872,0.155272,False,1117.73,11.03,accelerating,0.2683945,0,False
abccareerline.com,2025-12-11,1234,124723,-0.005640612409347323,0.0,False,0.432404,False,0.039892,False,0.0,0.0351,0.0979,0.131206,False,1128.8,9.32,normal,0.1744903,0,False
abccareerline.com,2025-12-12,1181,128477,-0.0429497568881686,0.079412,False,0.498439,False,0.08168,False,0.1226,0.0207,0.0882,0.058644,False,1133.77,4.17,normal,0.2006085,0,False
abccareerline.com,2025-12-13,1017,125101,-0.1388653683319221,0.080039,False,0.514543,False,0.129891,False,0.11,0.014,0.2723,0.132498,False,1122.65,-9.41,decelerating,0.23846055000000002,0,False
abccareerline.com,2025-12-14,1115,125835,0.09636184857423791,0.071865,False,0.407317,False,0.061201,False,0.0356,0.0041,0.1524,0.008689,False,1121.92,-0.62,decelerating,0.15350739999999996,0,False
abccareerline.com,2025-12-15,1229,129314,0.1022421524663677,0.068828,False,0.36155,False,0.143277,False,0.1944,0.0413,0.1771,0.120477,False,1132.12,8.56,normal,0.19189154999999997,0,False
abccareerline.com,2025-12-16,1177,126551,-0.0423108218063466,0.035694,False,0.432114,False,0.095757,False,0.109,0.0606,0.1132,0.050305,False,1136.4,3.57,normal,0.17629165000000002,0,False
abccareerline.com,2025-12-17,1129,126603,-0.04078164825828379,0.047336,False,0.531325,False,0.064876,False,0.0304,0.0352,0.1405,0.008296,False,1135.69,-0.59,accelerating,0.1880347,0,False
abccareerline.com,2025-12-18,1175,127130,0.04074402125775012,0.068566,False,0.658051,False,0.081668,False,0.1037,0.0123,0.1216,0.043944,False,1139.44,3.12,normal,0.2431866,0,False
abccareerline.com,2025-12-19,1011,127739,-0.13957446808510643,0.069606,False,0.751003,False,0.166714,False,0.1484,0.0976,0.2603,0.145141,False,1127.2,-10.31,decelerating,0.32204124999999995,0,False
abccareerline.com,2025-12-20,1040,127659,0.028684470820969254,0.085478,False,0.776662,False,0.099076,False,0.0953,0.0713,0.1318,0.099277,False,1118.9,-7.05,decelerating,0.30036235,0,False
abccareerline.com,2025-12-21,1131,128010,0.08749999999999991,0.111681,False,0.717121,False,0.122172,False,0.0442,0.1092,0.239,0.013763,False,1120.05,0.98,normal,0.27198079999999997,0,False
abccareerline.com,2025-12-22,1196,128243,0.05747126436781613,0.104384,False,0.70203,False,0.126945,False,0.1371,0.048,0.1924,0.085822,False,1127.28,6.1,normal,0.28580560000000005,0,False
abccareerline.com,2025-12-23,1052,128550,-0.12040133779264217,0.11094,False,0.88039,True,0.146487,False,0.0894,0.0232,0.3458,0.085615,False,1120.11,-6.08,accelerating,0.34610785,1,False
abccareerline.com,2025-12-24,824,128735,-0.21673003802281365,0.121069,True,0.785025,False,0.440161,True,0.4462,0.2552,0.617,0.345444,False,1091.91,-24.54,decelerating,0.47207714999999995,2,True
abccareerline.com,2025-12-25,888,129359,0.07766990291262132,0.04655,False,0.376395,False,0.289919,False,0.2819,0.193,0.3975,0.24219,False,1072.49,-17.2,decelerating,0.26742419999999995,0,False
abccareerline.com,2025-12-26,1119,128458,0.2601351351351351,0.05664,False,0.36155,False,0.139033,False,0.031,0.0568,0.3652,0.05501,False,1076.92,3.91,normal,0.1724234,0,False
abccareerline.com,2025-12-27,1133,127013,0.01251117068811447,0.029341,False,0.46374,False,0.069903,False,0.0442,0.1734,0.0007,0.066004,False,1082.26,4.69,accelerating,0.18099505,0,False
abccareerline.com,2025-12-28,1166,125912,0.029126213592232997,0.068427,False,0.447647,False,0.056397,False,0.0806,0.0805,0.0,0.097837,False,1090.24,6.95,accelerating,0.18593649999999998,0,False
abccareerline.com,2025-12-29,1309,126004,0.12264150943396235,0.107462,False,0.432404,False,0.191755,False,0.261,0.0275,0.2637,0.250806,False,1111.07,17.81,accelerating,0.26606850000000004,0,False
abccareerline.com,2025-12-30,1203,127158,-0.08097784568372801,0.046134,False,0.498439,False,0.092468,False,0.1053,0.0525,0.1153,0.104569,False,1119.83,7.43,accelerating,0.21033445,0,False
abccareerline.com,2025-12-31,1065,128515,-0.11471321695760595,0.043493,False,0.429944,False,0.13514,False,0.0745,0.1184,0.2327,0.062659,False,1114.61,-4.45,normal,0.1917139,0,False
abccareerline.com,2026-01-01,1087,130266,0.020657276995305063,0.040508,False,0.593304,False,0.091959,False,0.0411,0.0869,0.1649,0.031623,False,1111.98,-2.25,decelerating,0.21956085,0,False
abccareerline.com,2026-01-02,1131,130091,0.04047838086476552,0.042994,False,0.530443,False,0.016372,False,0.0168,0.0075,0.0247,0.021757,False,1113.79,1.55,decelerating,0.17593285,0,False
abccareerline.com,2026-01-03,1073,130373,-0.05128205128205132,0.06061,False,0.615968,False,0.070689,False,0.0631,0.071,0.0804,0.046812,False,1109.9,-3.32,normal,0.22679159999999998,0,False
abccareerline.com,2026-01-04,1130,129431,0.05312208760484616,0.056657,False,0.515217,False,0.014075,False,0.0113,0.0121,0.0198,0.023025,False,1111.82,1.64,normal,0.17304239999999999,0,False
abccareerline.com,2026-01-05,1245,128024,0.10176991150442483,0.068571,False,0.663418,False,0.115645,False,0.1616,0.0596,0.1104,0.150867,False,1124.5,10.72,accelerating,0.2817213,0,False
abccareerline.com,2026-01-06,1236,128140,-0.0072289156626506035,0.076923,False,0.562618,False,0.078746,False,0.1397,0.0492,0.027,0.125122,False,1135.12,8.89,accelerating,0.23522814999999997,0,False
abccareerline.com,2026-01-07,1227,126725,-0.007281553398058249,0.120733,True,0.667581,False,0.076809,False,0.1208,0.0808,0.0142,0.102317,False,1143.87,7.27,accelerating,0.2670062,1,False
abccareerline.com,2026-01-08,1226,127826,-0.0008149959250203231,0.111236,False,0.330795,False,0.083217,False,0.1164,0.0799,0.0423,0.090838,False,1151.69,6.45,normal,0.16359849999999998,0,False
abccareerline.com,2026-01-09,1212,113989,-0.011419249592169667,0.099108,False,0.456019,False,0.080037,False,0.0959,0.0804,0.0585,0.066371,False,1157.44,4.71,normal,0.19227575,0,False
abccareerline.com,2026-01-10,442,10581,-0.6353135313531353,0.098885,False,0.45152,False,0.787947,True,0.8443,0.5655,0.9353,0.836624,True,1089.3,-59.42,decelerating,0.59582885,2,True
abccareerline.com,2026-01-11,1169,127869,1.6447963800904977,0.03007,False,0.672139,False,0.297781,False,0.0503,0.011,0.9146,0.092556,False,1096.89,6.57,decelerating,0.3186255,0,False
abccareerline.com,2026-01-12,1458,126936,0.24721984602224123,0.028793,False,0.635256,False,0.290764,False,0.2803,0.0995,0.496,0.406608,True,1131.28,28.88,accelerating,0.38377695000000006,1,False
abccareerline.com,2026-01-13,1450,127144,-0.005486968449931462,0.037949,False,0.733526,False,0.221963,False,0.2452,0.2053,0.2077,0.349498,False,1161.64,24.82,accelerating,0.37971354999999996,0,False
abccareerline.com,2026-01-14,1453,126342,0.00206896551724145,0.014327,False,0.747286,False,0.165211,False,0.226,0.049,0.2004,0.312048,False,1189.38,22.16,accelerating,0.35391015000000003,0,False
abccareerline.com,2026-01-15,1417,128079,-0.024776324845148023,0.021094,False,0.594065,False,0.145268,False,0.1869,0.002,0.2331,0.23941,False,1211.06,17.0,normal,0.2848165,0,False
abccareerline.com,2026-01-16,1322,128272,-0.06704304869442479,0.019347,False,0.456019,False,0.134059,False,0.1139,0.0534,0.2417,0.115677,False,1221.63,8.22,decelerating,0.2088447,0,False
abccareerline.com,2026-01-17,1262,129032,-0.0453857791225416,0.026436,False,0.509277,False,0.118746,False,0.0699,0.0073,0.2954,0.041965,False,1225.47,2.98,decelerating,0.20286355,0,False
abccareerline.com,2026-01-18,1299,129608,0.029318541996830483,0.029442,False,0.361344,False,0.13941,False,0.0913,0.078,0.2649,0.075994,False,1232.48,5.4,decelerating,0.173641,0,False
abccareerline.com,2026-01-19,1511,130196,0.16320246343341038,0.060965,False,0.333225,False,0.216304,False,0.2207,0.0476,0.3791,0.281802,False,1259.0,20.02,normal,0.24445395,0,False
abccareerline.com,2026-01-20,1596,130451,0.05625413633355403,0.08102,False,0.519118,False,0.292408,False,0.2549,0.1574,0.4774,0.332488,False,1291.1,23.62,accelerating,0.33873279999999995,0,False
abccareerline.com,2026-01-21,1561,130762,-0.021929824561403466,0.058988,False,0.628467,False,0.223088,False,0.2109,0.0944,0.3681,0.261093,False,1316.8,18.54,accelerating,0.32958795,0,False
abccareerline.com,2026-01-22,1492,129611,-0.04420243433696347,0.057783,False,0.396325,False,0.15573,False,0.1571,0.0278,0.2818,0.167359,False,1333.49,11.89,normal,0.2161237,0,False
abccareerline.com,2026-01-23,1360,132867,-0.08847184986595169,0.04644,False,0.427229,False,0.122568,False,0.0745,0.0352,0.2739,0.025279,False,1336.01,1.8,decelerating,0.17822485,0,False
abccareerline.com,2026-01-24,1138,132038,-0.16323529411764703,0.050873,False,0.50657,False,0.211476,False,0.0593,0.0976,0.5282,0.191497,False,1317.15,-13.6,decelerating,0.27091899999999997,0,False
abccareerline.com,2026-01-25,1340,132554,0.17750439367311066,0.070169,False,0.41597,False,0.128577,False,0.0539,0.0102,0.3465,0.022058,False,1319.33,1.57,decelerating,0.17940395,0,False
abccareerline.com,2026-01-26,1361,132512,0.015671641791044744,0.049845,False,0.717121,False,0.131198,False,0.0623,0.1407,0.2135,0.040112,False,1323.3,2.85,normal,0.27200045,0,False
abccareerline.com,2026-01-27,1398,133409,0.027185892725936744,0.042488,False,0.579235,False,0.11285,False,0.0802,0.0281,0.2412,0.071524,False,1330.41,5.08,accelerating,0.23187970000000002,0,False
abccareerline.com,2026-01-28,1524,133844,0.09012875536480691,0.052751,False,0.637697,False,0.188645,False,0.1509,0.0975,0.33,0.182818,False,1348.85,12.99,accelerating,0.30151975,0,False
abccareerline.com,2026-01-29,1550,134921,0.017060367454068137,0.068659,False,0.446436,False,0.197943,False,0.1587,0.137,0.3111,0.187301,False,1368.01,13.3,accelerating,0.2504378,0,False
abccareerline.com,2026-01-30,1326,135067,-0.14451612903225808,0.087919,False,0.429944,False,0.192102,False,0.02,0.065,0.5486,0.039229,False,1364.01,-2.79,normal,0.2096089,0,False
abccareerline.com,2026-01-31,1176,134736,-0.1131221719457014,0.082151,False,0.514543,False,0.098951,False,0.0724,0.1104,0.1228,0.17791,False,1346.1,-12.64,decelerating,0.24084835,0,False
abccareerline.com,2026-02-01,1274,135250,0.08333333333333326,0.080189,False,0.376395,False,0.085244,False,0.017,0.1018,0.1596,0.068579,False,1339.23,-4.87,decelerating,0.1676648,0,False
abccareerline.com,2026-02-02,1579,135064,0.23940345368916804,0.065783,False,0.399599,False,0.23779,False,0.1621,0.0428,0.5337,0.224231,False,1362.07,15.93,normal,0.2571419,0,False
abccareerline.com,2026-02-03,1580,134955,0.0006333122229258414,0.029173,False,0.474832,False,0.223251,False,0.1521,0.169,0.3724,0.200752,False,1382.82,14.26,accelerating,0.26398885,0,False
abccareerline.com,2026-02-04,1481,134007,-0.06265822784810127,0.047197,False,0.53528,False,0.122677,False,0.0836,0.0179,0.2796,0.089829,False,1392.17,6.38,accelerating,0.22692389999999998,0,False
abccareerline.com,2026-02-05,1445,137355,-0.024307900067521926,0.034625,False,0.330795,False,0.088195,False,0.0575,0.0153,0.202,0.048161,False,1397.21,3.42,normal,0.142931,0,False
abccareerline.com,2026-02-06,1350,138798,-0.06574394463667821,0.026377,False,0.427229,False,0.066159,False,0.0025,0.0632,0.1539,0.043176,False,1392.71,-3.07,decelerating,0.16276695,0,False
abccareerline.com,2026-02-07,1245,140551,-0.07777777777777772,0.030048,False,0.50657,False,0.08931,False,0.0673,0.1252,0.0828,0.136478,False,1378.64,-9.69,decelerating,0.2173907,0,False
abccareerline.com,2026-02-08,1303,141328,0.04658634538152606,0.029506,False,0.361344,False,0.076976,False,0.0333,0.0726,0.1395,0.070258,False,1371.44,-4.99,decelerating,0.1534864,0,False
abccareerline.com,2026-02-09,1578,145048,0.2110514198004605,0.022605,False,0.333225,False,0.227842,False,0.1292,0.0284,0.5588,0.189145,False,1391.11,13.43,normal,0.2189971,0,False
abccareerline.com,2026-02-10,375,36708,-0.7623574144486692,0.044791,False,0.45152,False,1.0,True,1.0,1.0,1.0,1.0,True,1294.34,-71.03,decelerating,0.69217465,2,True
acejobs.net,2025-11-12,74,11249,,0.0,False,0.0,False,0.030052,False,0.0,0.1002,0.0,0.0,False,74.0,0.0,normal,0.009015599999999999,0,False
acejobs.net,2025-11-13,76,11051,0.027027027027026973,0.0,False,0.0,False,0.036121,False,0.0,0.1204,0.0,0.043195,False,74.19,2.44,normal,0.02163505,0,False
acejobs.net,2025-11-14,56,10962,-0.26315789473684215,0.0,False,0.0,False,0.132014,False,0.0,0.44,0.0,0.402262,False,72.46,-22.71,normal,0.1401697,0,False
acejobs.net,2025-11-15,48,10826,-0.1428571428571429,0.0,False,0.0,False,0.093444,False,0.0,0.3115,0.0,0.558828,False,70.13,-31.55,normal,0.1677402,0,False
acejobs.net,2025-11-16,72,10798,0.5,0.0,False,0.0,False,0.042895,False,0.0,0.143,0.0,0.042648,False,70.31,2.41,decelerating,0.0235305,0,False
acejobs.net,2025-11-17,77,10761,0.06944444444444442,0.0,False,0.0,False,0.083676,False,0.0,0.2789,0.0,0.151168,False,70.94,8.54,accelerating,0.0628948,0,False
acejobs.net,2025-11-18,73,10746,-0.051948051948051965,0.0,False,0.78211,False,0.00126,False,0.0,0.0042,0.0,0.0463,False,71.14,2.61,accelerating,0.24658599999999997,0,False
acejobs.net,2025-11-19,79,10519,0.08219178082191791,0.0,False,0.757415,False,0.098115,False,0.0,0.3271,0.0,0.175189,False,71.89,9.89,accelerating,0.30045625,0,False
acejobs.net,2025-11-20,55,10309,-0.30379746835443033,0.0,False,0.853885,False,0.096719,False,0.0,0.3224,0.0,0.385048,False,70.28,-21.74,decelerating,0.3814432,0,False
acejobs.net,2025-11-21,64,10493,0.16363636363636358,0.0,False,0.829042,False,0.071717,False,0.0,0.2391,0.0,0.144413,False,69.68,-8.15,decelerating,0.30633095,0,False
acejobs.net,2025-11-22,46,10562,-0.28125,0.0,False,0.727766,False,0.015921,False,0.0,0.0531,0.0,0.562783,False,67.43,-31.78,decelerating,0.36380185,0,False
acejobs.net,2025-11-23,43,10731,-0.06521739130434778,0.0,False,0.380259,False,0.116997,False,0.0,0.39,0.0,0.60122,False,65.1,-33.95,decelerating,0.2994818,0,False
acejobs.net,2025-11-24,63,10957,0.4651162790697674,0.0,False,0.639115,False,0.067525,False,0.0,0.2251,0.0,0.051855,False,64.9,-2.93,normal,0.22495575,0,False
acejobs.net,2025-11-25,64,11103,0.015873015873015817,0.0,False,0.645271,False,0.077879,False,0.0,0.2596,0.0,0.022257,False,64.81,-1.26,accelerating,0.22250925,0,False
acejobs.net,2025-11-26,42,11319,-0.34375,0.0,False,0.70056,False,0.140916,False,0.0,0.4697,0.0,0.58358,False,62.64,-32.95,accelerating,0.39833779999999996,0,False
acejobs.net,2025-11-27,50,11489,0.19047619047619047,0.0,False,0.758145,False,0.030501,False,0.0,0.1017,0.0,0.329703,False,61.44,-18.62,normal,0.31901955,0,False
acejobs.net,2025-11-28,48,11755,-0.040000000000000036,0.0,False,0.699688,False,0.034878,False,0.0,0.1163,0.0,0.35792,False,60.16,-20.21,decelerating,0.3098498,0,False
acejobs.net,2025-11-29,45,11588,-0.0625,0.0,False,0.69188,False,0.034147,False,0.0,0.1138,0.0,0.413665,False,58.71,-23.36,decelerating,0.32122435,0,False
acejobs.net,2025-11-30,49,11748,0.0888888888888888,0.0,False,0.590476,False,0.141224,False,0.0,0.4707,0.0,0.269352,False,57.79,-15.21,accelerating,0.286848,0,False
acejobs.net,2025-12-01,79,11645,0.6122448979591837,0.0,False,0.848921,False,0.106287,False,0.0,0.3543,0.0,0.568252,False,59.81,32.09,accelerating,0.4286254,0,False
acejobs.net,2025-12-02,63,11831,-0.20253164556962022,0.0,False,0.546161,False,0.258581,False,0.0,0.4564,0.4055,0.08505,False,60.11,4.8,accelerating,0.2626851,0,False
acejobs.net,2025-12-03,100,11879,0.5873015873015872,0.0,False,0.535666,False,0.6,False,0.0,1.0,1.0,1.0,True,63.91,56.47,accelerating,0.5906998,1,True
acejobs.net,2025-12-04,76,11887,-0.24,0.0,False,0.535943,False,0.166924,False,0.0,0.1083,0.4481,0.297697,False,65.06,16.81,accelerating,0.28528434999999996,0,False
acejobs.net,2025-12-05,70,11906,-0.07894736842105265,0.0,False,0.435243,False,0.083115,False,0.0,0.0194,0.2577,0.120709,False,65.53,6.82,decelerating,0.18568464999999998,0,False
acejobs.net,2025-12-06,51,11996,-0.27142857142857146,0.0,False,0.468461,False,0.190961,False,0.0,0.4245,0.212,0.363016,False,64.15,-20.5,decelerating,0.28858059999999996,0,False
acejobs.net,2025-12-07,65,12036,0.27450980392156854,0.0,False,0.573555,False,0.148477,False,0.0,0.2662,0.2288,0.021225,False,64.23,1.2,decelerating,0.22191585000000003,0,False
acejobs.net,2025-12-08,88,11790,0.3538461538461539,0.0,False,0.743506,False,0.315239,False,0.0,0.4566,0.5942,0.572789,False,66.49,32.34,accelerating,0.46082075,0,False
acejobs.net,2025-12-09,68,11492,-0.2272727272727273,0.0,False,0.559188,False,0.179761,False,0.0,0.3326,0.2666,0.036212,False,66.64,2.04,accelerating,0.23073770000000002,0,False
acejobs.net,2025-12-10,90,11118,0.32352941176470584,0.0,False,0.468647,False,0.386278,False,0.0,0.6447,0.6429,0.543613,False,68.86,30.7,accelerating,0.39238075000000006,0,False
acejobs.net,2025-12-11,72,10835,-0.19999999999999996,0.0,False,0.401461,False,0.101927,False,0.0,0.0383,0.3015,0.072691,False,69.16,4.1,normal,0.16918915,0,False
acejobs.net,2025-12-12,60,10192,-0.16666666666666663,0.100958,False,0.635584,False,0.116594,False,0.1526,0.0947,0.0905,0.21496,False,68.29,-12.14,decelerating,0.29453710000000005,0,False
acejobs.net,2025-12-13,41,9606,-0.31666666666666665,0.085914,False,0.723777,False,0.509259,False,0.7373,0.4407,0.2738,0.665637,False,65.69,-37.59,decelerating,0.54920715,0,False
acejobs.net,2025-12-14,70,8979,0.7073170731707317,0.054223,False,0.603213,False,0.456209,False,0.2074,0.4606,0.7835,0.104482,False,66.1,5.9,decelerating,0.35208054999999994,0,False
acejobs.net,2025-12-15,56,8570,-0.19999999999999996,0.051654,False,0.655047,False,0.22105,False,0.2363,0.1141,0.3078,0.248456,False,65.14,-14.03,normal,0.3326912,0,False
acejobs.net,2025-12-16,62,8662,0.1071428571428572,0.059153,False,0.459065,False,0.131939,False,0.0612,0.1142,0.244,0.077557,False,64.84,-4.38,accelerating,0.20556339999999998,0,False
acejobs.net,2025-12-17,47,8667,-0.24193548387096775,0.064381,False,0.599094,False,0.353684,False,0.5199,0.3513,0.1344,0.452717,False,63.14,-25.56,normal,0.4086698,0,False
acejobs.net,2025-12-18,50,8737,0.06382978723404253,0.059062,False,0.539647,False,0.190334,False,0.3929,0.0491,0.0615,0.340212,False,61.89,-19.21,decelerating,0.3129066,0,False
acejobs.net,2025-12-19,43,8854,-0.14,0.016392,False,0.62071,False,0.251345,False,0.5853,0.0409,0.0166,0.503685,False,60.09,-28.44,decelerating,0.38999655,0,False
acejobs.net,2025-12-20,40,8598,-0.06976744186046513,0.033552,False,0.433575,False,0.34828,False,0.6402,0.2376,0.0697,0.55333,False,58.18,-31.24,decelerating,0.3779218,0,False
acejobs.net,2025-12-21,35,8705,-0.125,0.03753,False,0.657536,False,0.424776,False,0.7583,0.3254,0.0794,0.663519,False,55.97,-37.47,decelerating,0.49620285,0,False
acejobs.net,2025-12-22,51,9003,0.4571428571428571,0.106272,True,0.656908,False,0.232332,False,0.2375,0.2089,0.2488,0.143481,False,55.5,-8.1,normal,0.31858305,1,False
acejobs.net,2025-12-23,52,9277,0.019607843137254832,0.096797,False,1.0,True,0.160704,False,0.2149,0.1519,0.0972,0.101553,False,55.16,-5.73,accelerating,0.388119,1,False
acejobs.net,2025-12-24,38,9203,-0.2692307692307693,0.09701,False,0.70056,False,0.381009,False,0.6411,0.2759,0.1393,0.513764,False,53.53,-29.01,accelerating,0.46746319999999997,0,False
acejobs.net,2025-12-25,32,8713,-0.1578947368421053,0.088353,False,0.484845,False,0.534467,False,0.7717,0.4678,0.2849,0.670106,False,51.48,-37.84,decelerating,0.48657305000000006,0,False
acejobs.net,2025-12-26,44,8171,0.375,0.096676,False,0.481768,False,0.25417,False,0.3804,0.1637,0.1764,0.236036,False,50.77,-13.33,decelerating,0.29429179999999994,0,False
acejobs.net,2025-12-27,39,7736,-0.11363636363636365,0.094838,False,0.69188,False,0.306478,False,0.5222,0.243,0.0823,0.379754,False,49.65,-21.44,normal,0.40867159999999997,0,False
acejobs.net,2025-12-28,47,7685,0.20512820512820507,0.099678,False,0.603001,False,0.206954,False,0.2854,0.1753,0.134,0.085819,False,49.39,-4.85,accelerating,0.27939295000000003,0,False
acejobs.net,2025-12-29,45,7167,-0.04255319148936165,0.099939,False,0.564127,False,0.195907,False,0.3386,0.0764,0.1251,0.143743,False,48.98,-8.12,accelerating,0.2789368,0,False
acejobs.net,2025-12-30,65,7230,0.4444444444444444,0.099939,False,0.423425,False,0.36284,False,0.2061,0.5557,0.379,0.508447,False,50.5,28.71,accelerating,0.3779821,0,False
acejobs.net,2025-12-31,28,7237,-0.5692307692307692,0.109332,True,0.51928,False,0.776592,True,0.8172,0.7335,0.7655,0.745569,False,48.36,-42.1,normal,0.5915536499999999,2,True
acejobs.net,2026-01-01,34,7347,0.2142857142857142,0.093149,False,0.557457,False,0.435365,False,0.5949,0.4085,0.2495,0.4896,False,46.99,-27.65,decelerating,0.43421895,0,False
acejobs.net,2026-01-02,50,7140,0.47058823529411775,0.06935,False,0.554106,False,0.235986,False,0.1384,0.336,0.2661,0.101987,False,47.28,5.76,decelerating,0.27292685,0,False
acejobs.net,2026-01-03,37,7732,-0.26,0.096662,False,0.740977,False,0.290993,False,0.4901,0.1623,0.1542,0.355687,False,46.3,-20.08,decelerating,0.41301204999999996,0,False
acejobs.net,2026-01-04,47,8026,0.2702702702702702,0.054263,False,0.453333,False,0.120864,False,0.1601,0.0993,0.0901,0.024239,False,46.37,1.37,accelerating,0.18645829999999997,0,False
